date,league,home,away,home_score,away_score,odds_home,odds_draw,odds_away,odds_over25,odds_btts,odds_timing,source
2024-11-23,Premier League,Fulham,Wolves,1,4,1.55,4.44,5.85,1.61,,closing,football-data:2425:E0
2024-11-23,Premier League,Leicester,Chelsea,1,2,6.91,4.84,1.45,1.56,,closing,football-data:2425:E0
2024-11-23,Premier League,Man City,Tottenham,0,4,1.41,5.35,6.94,1.32,,closing,football-data:2425:E0
2024-11-23,Serie A,Milan,Juventus,0,0,2.35,3.18,3.25,2.13,,closing,football-data:2425:I1
2024-11-23,Serie A,Parma,Atalanta,1,3,5.69,4.42,1.55,1.51,,closing,football-data:2425:I1
2024-11-23,Serie A,Verona,Inter,0,5,7.38,4.49,1.46,1.85,,closing,football-data:2425:I1
2024-11-24,Bundesliga,Holstein Kiel,Mainz,0,3,3.21,3.36,2.3,1.82,,closing,football-data:2425:D1
2024-11-24,Bundesliga,M'gladbach,St Pauli,2,0,1.9,3.71,4.07,1.75,,closing,football-data:2425:D1
2024-11-24,La Liga,Ath Bilbao,Sociedad,1,0,2.39,2.91,3.53,2.62,,closing,football-data:2425:SP1
2024-11-24,La Liga,Leganes,Real Madrid,0,3,9.12,4.93,1.36,1.76,,closing,football-data:2425:SP1
2024-11-24,La Liga,Osasuna,Villarreal,2,2,2.64,3.3,2.74,1.87,,closing,football-data:2425:SP1
2024-11-24,La Liga,Sevilla,Vallecano,1,0,2.07,3.25,3.92,2.26,,closing,football-data:2425:SP1
2024-11-24,Ligue 1,Auxerre,Angers,1,0,1.76,3.72,4.72,1.79,,closing,football-data:2425:F1
2024-11-24,Ligue 1,Lille,Rennes,1,0,1.89,3.47,4.4,2.08,,closing,football-data:2425:F1
2024-11-24,Ligue 1,Nantes,Le Havre,0,2,1.91,3.28,4.56,2.39,,closing,football-data:2425:F1
2024-11-24,Ligue 1,Nice,Strasbourg,2,1,1.77,3.87,4.5,1.69,,closing,football-data:2425:F1
2024-11-24,Premier League,Ipswich,Man United,1,1,5.06,4.09,1.67,1.64,,closing,football-data:2425:E0
2024-11-24,Premier League,Southampton,Liverpool,2,3,9.12,5.7,1.32,1.4,,closing,football-data:2425:E0
2024-11-24,Serie A,Como,Fiorentina,0,2,3.95,3.45,1.98,1.93,,closing,football-data:2425:I1
2024-11-24,Serie A,Genoa,Cagliari,2,2,2.49,3.2,3.03,2.01,,closing,football-data:2425:I1
2024-11-24,Serie A,Lazio,Bologna,3,0,1.82,3.52,4.68,2.01,,closing,football-data:2425:I1
2024-11-24,Serie A,Napoli,Roma,1,0,1.72,3.6,5.36,2.11,,closing,football-data:2425:I1
2024-11-24,Serie A,Torino,Monza,1,1,2.11,3.03,4.08,2.62,,closing,football-data:2425:I1
2024-11-25,Premier League,Newcastle,West Ham,0,2,1.47,4.8,6.5,1.5,,closing,football-data:2425:E0
2024-11-25,Serie A,Empoli,Udinese,1,1,3.04,2.84,2.75,2.72,,closing,football-data:2425:I1
2024-11-25,Serie A,Venezia,Lecce,0,1,2.21,3.26,3.51,2.18,,closing,football-data:2425:I1
2024-11-29,Bundesliga,St Pauli,Holstein Kiel,3,1,1.69,3.73,5.32,1.96,,closing,football-data:2425:D1
2024-11-29,La Liga,Mallorca,Valencia,2,1,2.15,2.83,4.46,3.22,,closing,football-data:2425:SP1
2024-11-29,Ligue 1,Reims,Lens,0,2,3.17,3.3,2.33,1.96,,closing,football-data:2425:F1
2024-11-29,Premier League,Brighton,Southampton,1,1,1.39,5.45,7.29,1.38,,closing,football-data:2425:E0
2024-11-29,Serie A,Cagliari,Verona,1,0,1.96,3.46,4.05,1.84,,closing,football-data:2425:I1
2024-11-30,Bundesliga,Augsburg,Bochum,1,0,1.78,3.81,4.51,1.8,,closing,football-data:2425:D1
2024-11-30,Bundesliga,Dortmund,Bayern Munich,1,1,4.51,4.07,1.73,1.55,,closing,football-data:2425:D1
2024-11-30,Bundesliga,Freiburg,M'gladbach,3,1,2.02,3.71,3.59,1.66,,closing,football-data:2425:D1
2024-11-30,Bundesliga,RB Leipzig,Wolfsburg,1,5,1.74,3.93,4.64,1.63,,closing,football-data:2425:D1
2024-11-30,Bundesliga,Union Berlin,Leverkusen,1,2,4.63,3.49,1.85,2.13,,closing,football-data:2425:D1
2024-11-30,Bundesliga,Werder Bremen,Stuttgart,2,2,2.59,3.52,2.67,1.65,,closing,football-data:2425:D1
2024-11-30,La Liga,Alaves,Leganes,1,1,1.81,3.17,5.63,2.99,,closing,football-data:2425:SP1
2024-11-30,La Liga,Barcelona,Las Palmas,1,2,1.14,9.15,17.53,1.25,,closing,football-data:2425:SP1
2024-11-30,La Liga,Espanol,Celta,3,1,3.57,3.21,2.21,2.18,,closing,football-data:2425:SP1
2024-11-30,La Liga,Valladolid,Ath Madrid,0,5,7.49,4.48,1.45,1.92,,closing,football-data:2425:SP1
2024-11-30,Ligue 1,Brest,Strasbourg,3,1,2.13,3.39,3.55,1.95,,closing,football-data:2425:F1
2024-11-30,Ligue 1,Paris SG,Nantes,1,1,1.17,7.66,15.79,1.45,,closing,football-data:2425:F1
2024-11-30,Ligue 1,Rennes,St Etienne,5,0,1.58,4.12,5.88,1.95,,closing,football-data:2425:F1
2024-11-30,Premier League,Brentford,Leicester,4,1,1.61,4.33,5.27,1.59,,closing,football-data:2425:E0
2024-11-30,Premier League,Crystal Palace,Newcastle,1,1,3.25,3.48,2.24,1.86,,closing,football-data:2425:E0
2024-11-30,Premier League,Nott'm Forest,Ipswich,1,0,1.72,3.95,4.86,1.77,,closing,football-data:2425:E0
2024-11-30,Premier League,West Ham,Arsenal,2,5,7.37,4.78,1.44,1.66,,closing,football-data:2425:E0
2024-11-30,Premier League,Wolves,Bournemouth,2,4,2.71,3.47,2.62,1.75,,closing,football-data:2425:E0
2024-11-30,Serie A,Bologna,Venezia,3,0,1.87,3.45,4.58,2.21,,closing,football-data:2425:I1
2024-11-30,Serie A,Como,Monza,1,1,1.93,3.39,4.3,2.08,,closing,football-data:2425:I1
2024-11-30,Serie A,Milan,Empoli,3,0,1.33,5.07,10.0,1.8,,closing,football-data:2425:I1
2024-12-01,Bundesliga,Heidenheim,Ein Frankfurt,0,4,3.86,3.65,1.94,1.72,,closing,football-data:2425:D1
2024-12-01,Bundesliga,Mainz,Hoffenheim,2,0,2.05,3.57,3.62,1.74,,closing,football-data:2425:D1
2024-12-01,La Liga,Real Madrid,Getafe,2,0,1.32,5.15,10.33,1.77,,closing,football-data:2425:SP1
2024-12-01,La Liga,Sociedad,Betis,2,0,1.69,3.71,5.44,2.24,,closing,football-data:2425:SP1
2024-12-01,La Liga,Vallecano,Ath Bilbao,1,2,3.28,3.01,2.47,2.57,,closing,football-data:2425:SP1
2024-12-01,La Liga,Villarreal,Girona,2,2,1.77,3.87,4.46,1.62,,closing,football-data:2425:SP1
2024-12-01,Ligue 1,Le Havre,Angers,0,1,2.37,3.05,3.33,2.32,,closing,football-data:2425:F1
2024-12-01,Ligue 1,Lyon,Nice,4,1,1.72,4.16,4.48,1.52,,closing,football-data:2425:F1
2024-12-01,Ligue 1,Marseille,Monaco,2,1,2.61,3.45,2.67,1.68,,closing,football-data:2425:F1
2024-12-01,Ligue 1,Montpellier,Lille,2,2,4.6,3.67,1.8,1.83,,closing,football-data:2425:F1
2024-12-01,Ligue 1,Toulouse,Auxerre,2,0,1.68,3.85,5.33,1.77,,closing,football-data:2425:F1
2024-12-01,Premier League,Chelsea,Aston Villa,3,0,1.72,4.08,4.66,1.56,,closing,football-data:2425:E0
2024-12-01,Premier League,Liverpool,Man City,2,0,2.04,3.76,3.5,1.52,,closing,football-data:2425:E0
2024-12-01,Premier League,Man United,Everton,4,0,1.62,4.05,5.68,1.8,,closing,football-data:2425:E0
2024-12-01,Premier League,Tottenham,Fulham,1,1,1.95,4.07,3.56,1.42,,closing,football-data:2425:E0
2024-12-01,Serie A,Lecce,Juventus,1,1,6.43,3.48,1.66,2.6,,closing,football-data:2425:I1
2024-12-01,Serie A,Parma,Lazio,3,1,4.61,3.8,1.76,1.72,,closing,football-data:2425:I1
2024-12-01,Serie A,Torino,Napoli,0,1,5.63,3.48,1.72,2.4,,closing,football-data:2425:I1
2024-12-01,Serie A,Udinese,Genoa,0,2,1.98,3.34,4.17,2.17,,closing,football-data:2425:I1
2024-12-02,La Liga,Sevilla,Osasuna,1,1,2.01,3.38,4.0,2.24,,closing,football-data:2425:SP1
2024-12-02,Serie A,Roma,Atalanta,0,2,3.54,3.39,2.12,1.91,,closing,football-data:2425:I1
2024-12-03,La Liga,Mallorca,Barcelona,1,5,5.48,4.08,1.62,1.8,,closing,football-data:2425:SP1
2024-12-03,Premier League,Ipswich,Crystal Palace,0,1,3.27,3.36,2.29,1.99,,closing,football-data:2425:E0
2024-12-03,Premier League,Leicester,West Ham,3,1,2.99,3.47,2.38,1.76,,closing,football-data:2425:E0
2024-12-04,La Liga,Ath Bilbao,Real Madrid,2,1,3.32,3.36,2.23,1.85,,closing,football-data:2425:SP1
2024-12-04,Premier League,Arsenal,Man United,2,0,1.45,4.84,6.86,1.61,,closing,football-data:2425:E0
2024-12-04,Premier League,Aston Villa,Brentford,3,1,1.69,4.11,4.89,1.56,,closing,football-data:2425:E0
2024-12-04,Premier League,Everton,Wolves,4,0,2.11,3.35,3.74,2.05,,closing,football-data:2425:E0
2024-12-04,Premier League,Man City,Nott'm Forest,3,0,1.32,5.64,9.34,1.47,,closing,football-data:2425:E0
2024-12-04,Premier League,Newcastle,Liverpool,3,3,3.63,3.76,1.99,1.63,,closing,football-data:2425:E0
2024-12-04,Premier League,Southampton,Chelsea,1,5,8.74,5.8,1.32,1.36,,closing,football-data:2425:E0
2024-12-05,Premier League,Bournemouth,Tottenham,1,0,2.18,3.91,3.05,1.45,,closing,football-data:2425:E0
2024-12-05,Premier League,Fulham,Brighton,3,1,2.6,3.58,2.66,1.68,,closing,football-data:2425:E0
2024-12-06,Bundesliga,Stuttgart,Union Berlin,3,2,1.9,3.49,4.32,2.1,,closing,football-data:2425:D1
2024-12-06,La Liga,Celta,Mallorca,2,0,1.9,3.29,4.73,2.44,,closing,football-data:2425:SP1
2024-12-06,Ligue 1,Auxerre,Paris SG,0,0,9.61,5.97,1.29,1.38,,closing,football-data:2425:F1
2024-12-06,Ligue 1,Lille,Brest,3,1,1.67,3.71,5.67,2.02,,closing,football-data:2425:F1
2024-12-06,Serie A,Atalanta,Milan,2,1,2.15,3.47,3.46,1.79,,closing,football-data:2425:I1
2024-12-06,Serie A,Inter,Parma,3,1,1.18,7.82,13.76,1.32,,closing,football-data:2425:I1
2024-12-07,Bundesliga,Bayern Munich,Heidenheim,4,2,1.12,10.41,20.98,1.28,,closing,football-data:2425:D1
2024-12-07,Bundesliga,Bochum,Werder Bremen,0,1,3.55,3.71,2.03,1.6,,closing,football-data:2425:D1
2024-12-07,Bundesliga,Ein Frankfurt,Augsburg,2,2,1.55,4.31,6.06,1.65,,closing,football-data:2425:D1
2024-12-07,Bundesliga,Holstein Kiel,RB Leipzig,0,2,6.37,4.75,1.48,1.51,,closing,football-data:2425:D1
2024-12-07,Bundesliga,Leverkusen,St Pauli,2,1,1.28,5.88,10.57,1.59,,closing,football-data:2425:D1
2024-12-07,Bundesliga,M'gladbach,Dortmund,1,1,3.37,3.84,2.04,1.49,,closing,football-data:2425:D1
2024-12-07,La Liga,Betis,Barcelona,2,2,5.63,4.78,1.52,1.41,,closing,football-data:2425:SP1
2024-12-07,La Liga,Girona,Real Madrid,0,3,4.27,3.97,1.79,1.56,,closing,football-data:2425:SP1
2024-12-07,La Liga,Las Palmas,Valladolid,2,1,1.65,3.77,5.8,2.05,,closing,football-data:2425:SP1
2024-12-07,La Liga,Valencia,Vallecano,0,1,2.23,3.02,3.82,2.67,,closing,football-data:2425:SP1
2024-12-07,Ligue 1,Angers,Lyon,0,3,5.13,4.21,1.63,1.6,,closing,football-data:2425:F1
2024-12-07,Ligue 1,Monaco,Toulouse,2,0,1.87,3.76,4.1,1.76,,closing,football-data:2425:F1
2024-12-07,Ligue 1,Nice,Le Havre,2,1,1.6,3.95,6.03,1.91,,closing,football-data:2425:F1
2024-12-07,Premier League,Aston Villa,Southampton,1,0,1.32,5.67,9.15,1.47,,closing,football-data:2425:E0
2024-12-07,Premier League,Brentford,Newcastle,4,2,2.95,3.68,2.33,1.59,,closing,football-data:2425:E0
2024-12-07,Premier League,Crystal Palace,Man City,2,2,4.67,4.0,1.74,1.64,,closing,football-data:2425:E0
2024-12-07,Premier League,Man United,Nott'm Forest,2,3,1.68,3.93,5.09,1.79,,closing,football-data:2425:E0
2024-12-07,Serie A,Genoa,Torino,0,0,2.5,2.97,3.23,2.62,,closing,football-data:2425:I1
2024-12-07,Serie A,Juventus,Bologna,2,2,1.8,3.33,5.31,2.55,,closing,football-data:2425:I1
2024-12-07,Serie A,Roma,Lecce,4,1,1.52,4.06,6.99,2.02,,closing,football-data:2425:I1
2024-12-08,Bundesliga,Hoffenheim,Freiburg,1,1,2.5,3.28,2.94,1.89,,closing,football-data:2425:D1
2024-12-08,Bundesliga,Wolfsburg,Mainz,4,3,2.12,3.4,3.6,1.88,,closing,football-data:2425:D1
2024-12-08,La Liga,Ath Bilbao,Villarreal,2,0,1.86,3.57,4.44,1.95,,closing,football-data:2425:SP1
2024-12-08,La Liga,Ath Madrid,Sevilla,4,3,1.38,4.77,8.99,1.88,,closing,football-data:2425:SP1
2024-12-08,La Liga,Leganes,Sociedad,0,3,5.72,3.12,1.83,3.05,,closing,football-data:2425:SP1
2024-12-08,La Liga,Osasuna,Alaves,2,2,2.26,3.06,3.66,2.57,,closing,football-data:2425:SP1
2024-12-08,Ligue 1,Lens,Montpellier,2,0,1.4,4.85,7.99,1.67,,closing,football-data:2425:F1
2024-12-08,Ligue 1,Nantes,Rennes,1,0,3.3,3.07,2.4,2.49,,closing,football-data:2425:F1
2024-12-08,Ligue 1,St Etienne,Marseille,0,2,5.82,4.22,1.57,1.72,,closing,football-data:2425:F1
2024-12-08,Ligue 1,Strasbourg,Reims,0,0,2.49,3.4,2.86,1.79,,closing,football-data:2425:F1
2024-12-08,Premier League,Fulham,Arsenal,1,1,5.34,4.24,1.62,1.74,,closing,football-data:2425:E0
2024-12-08,Premier League,Ipswich,Bournemouth,1,2,3.81,3.83,1.93,1.67,,closing,football-data:2425:E0
2024-12-08,Premier League,Leicester,Brighton,2,2,4.92,4.22,1.67,1.56,,closing,football-data:2425:E0
2024-12-08,Premier League,Tottenham,Chelsea,3,4,2.9,3.98,2.24,1.34,,closing,football-data:2425:E0
2024-12-08,Serie A,Fiorentina,Cagliari,1,0,1.55,4.19,6.04,1.71,,closing,football-data:2425:I1
2024-12-08,Serie A,Napoli,Lazio,0,1,1.82,3.52,4.62,2.01,,closing,football-data:2425:I1
2024-12-08,Serie A,Venezia,Como,2,2,2.81,3.16,2.68,1.9,,closing,football-data:2425:I1
2024-12-08,Serie A,Verona,Empoli,1,4,2.71,2.8,3.13,2.47,,closing,football-data:2425:I1
2024-12-09,La Liga,Getafe,Espanol,1,0,1.81,3.07,5.95,3.02,,closing,football-data:2425:SP1
2024-12-09,Premier League,West Ham,Wolves,2,1,1.82,3.88,4.24,1.68,,closing,football-data:2425:E0
2024-12-09,Serie A,Monza,Udinese,1,2,2.72,2.93,2.94,2.55,,closing,football-data:2425:I1
2024-12-13,Bundesliga,Freiburg,Wolfsburg,3,2,2.28,3.42,3.14,1.85,,closing,football-data:2425:D1
2024-12-13,La Liga,Valladolid,Valencia,1,0,3.24,3.06,2.4,2.42,,closing,football-data:2425:SP1
2024-12-13,Ligue 1,Toulouse,St Etienne,2,1,1.41,4.65,7.85,1.75,,closing,football-data:2425:F1
2024-12-13,Serie A,Empoli,Torino,0,1,2.61,2.81,3.22,2.88,,closing,football-data:2425:I1
2024-12-14,Bundesliga,Augsburg,Leverkusen,0,2,6.0,4.0,1.58,1.86,,closing,football-data:2425:D1
2024-12-14,Bundesliga,M'gladbach,Holstein Kiel,4,1,1.42,4.99,6.87,1.41,,closing,football-data:2425:D1
2024-12-14,Bundesliga,Mainz,Bayern Munich,2,1,6.15,4.43,1.51,1.57,,closing,football-data:2425:D1
2024-12-14,Bundesliga,St Pauli,Werder Bremen,0,2,2.85,3.28,2.55,1.99,,closing,football-data:2425:D1
2024-12-14,Bundesliga,Union Berlin,Bochum,0,2,1.64,3.92,5.43,1.87,,closing,football-data:2425:D1
2024-12-14,La Liga,Espanol,Osasuna,0,0,2.76,3.14,2.72,2.26,,closing,football-data:2425:SP1
2024-12-14,La Liga,Mallorca,Girona,2,1,2.71,2.99,2.9,2.57,,closing,football-data:2425:SP1
2024-12-14,La Liga,Sevilla,Celta,1,0,2.59,3.13,2.91,2.16,,closing,football-data:2425:SP1
2024-12-14,La Liga,Vallecano,Real Madrid,3,3,6.27,4.2,1.53,1.79,,closing,football-data:2425:SP1
2024-12-14,Ligue 1,Auxerre,Lens,2,2,4.47,3.71,1.79,1.8,,closing,football-data:2425:F1
2024-12-14,Ligue 1,Marseille,Lille,1,1,2.09,3.43,3.56,1.9,,closing,football-data:2425:F1
2024-12-14,Ligue 1,Reims,Monaco,0,0,3.3,3.44,2.19,1.77,,closing,football-data:2425:F1
2024-12-14,Premier League,Arsenal,Everton,0,0,1.23,6.39,12.72,1.62,,closing,football-data:2425:E0
2024-12-14,Premier League,Liverpool,Fulham,2,2,1.29,6.13,9.58,1.38,,closing,football-data:2425:E0
2024-12-14,Premier League,Newcastle,Leicester,4,0,1.29,6.18,9.42,1.37,,closing,football-data:2425:E0
2024-12-14,Premier League,Nott'm Forest,Aston Villa,2,1,2.71,3.19,2.76,2.1,,closing,football-data:2425:E0
2024-12-14,Premier League,Wolves,Ipswich,1,2,1.98,3.64,3.77,1.81,,closing,football-data:2425:E0
2024-12-14,Serie A,Cagliari,Atalanta,0,1,5.62,4.2,1.58,1.72,,closing,football-data:2425:I1
2024-12-14,Serie A,Juventus,Venezia,2,2,1.38,4.69,9.08,1.9,,closing,football-data:2425:I1
2024-12-14,Serie A,Udinese,Napoli,1,3,5.37,3.54,1.72,2.17,,closing,football-data:2425:I1
2024-12-15,Bundesliga,Dortmund,Hoffenheim,1,1,1.36,5.42,8.0,1.44,,closing,football-data:2425:D1
2024-12-15,Bundesliga,Heidenheim,Stuttgart,1,3,4.45,3.99,1.74,1.58,,closing,football-data:2425:D1
2024-12-15,Bundesliga,RB Leipzig,Ein Frankfurt,2,1,2.26,3.74,2.97,1.5,,closing,football-data:2425:D1
2024-12-15,La Liga,Alaves,Ath Bilbao,1,1,4.0,3.06,2.12,2.63,,closing,football-data:2425:SP1
2024-12-15,La Liga,Ath Madrid,Getafe,1,0,1.32,4.94,11.21,2.04,,closing,football-data:2425:SP1
2024-12-15,La Liga,Barcelona,Leganes,0,1,1.12,9.78,20.58,1.25,,closing,football-data:2425:SP1
2024-12-15,La Liga,Sociedad,Las Palmas,0,0,1.34,4.89,10.63,1.99,,closing,football-data:2425:SP1
2024-12-15,La Liga,Villarreal,Betis,1,2,1.94,3.72,3.79,1.65,,closing,football-data:2425:SP1
2024-12-15,Ligue 1,Brest,Nantes,4,1,2.27,3.11,3.48,2.45,,closing,football-data:2425:F1
2024-12-15,Ligue 1,Le Havre,Strasbourg,0,3,3.36,3.17,2.28,2.05,,closing,football-data:2425:F1
2024-12-15,Ligue 1,Montpellier,Nice,2,2,2.9,3.69,2.3,1.58,,closing,football-data:2425:F1
2024-12-15,Ligue 1,Paris SG,Lyon,3,1,1.37,5.51,7.11,1.34,,closing,football-data:2425:F1
2024-12-15,Ligue 1,Rennes,Angers,2,0,1.62,3.86,5.8,2.04,,closing,football-data:2425:F1
2024-12-15,Premier League,Brighton,Crystal Palace,1,3,1.9,3.69,4.05,1.79,,closing,football-data:2425:E0
2024-12-15,Premier League,Chelsea,Brentford,2,1,1.35,5.84,7.68,1.33,,closing,football-data:2425:E0
2024-12-15,Premier League,Man City,Man United,1,2,1.54,4.79,5.5,1.45,,closing,football-data:2425:E0
2024-12-15,Premier League,Southampton,Tottenham,0,5,3.98,4.42,1.77,1.27,,closing,football-data:2425:E0
2024-12-15,Serie A,Bologna,Fiorentina,1,0,2.73,3.04,2.82,2.21,,closing,football-data:2425:I1
2024-12-15,Serie A,Como,Roma,2,0,3.77,3.3,2.09,1.95,,closing,football-data:2425:I1
2024-12-15,Serie A,Lecce,Monza,2,1,2.69,3.01,2.89,2.24,,closing,football-data:2425:I1
2024-12-15,Serie A,Milan,Genoa,0,0,1.52,4.16,6.6,1.93,,closing,football-data:2425:I1
2024-12-15,Serie A,Parma,Verona,2,3,2.06,3.39,3.72,1.8,,closing,football-data:2425:I1
2024-12-16,Premier League,Bournemouth,West Ham,1,1,1.74,4.18,4.41,1.52,,closing,football-data:2425:E0
2024-12-16,Serie A,Lazio,Inter,0,6,3.5,3.29,2.18,2.02,,closing,football-data:2425:I1
2024-12-18,La Liga,Espanol,Valencia,1,1,2.56,2.92,3.18,2.69,,closing,football-data:2425:SP1
2024-12-18,La Liga,Villarreal,Vallecano,1,1,1.78,3.78,4.57,1.8,,closing,football-data:2425:SP1
2024-12-18,Ligue 1,Monaco,Paris SG,2,4,4.24,3.95,1.78,1.54,,closing,football-data:2425:F1
2024-12-20,Bundesliga,Bayern Munich,RB Leipzig,5,1,1.21,7.21,11.88,1.27,,closing,football-data:2425:D1
2024-12-20,La Liga,Girona,Valladolid,3,0,1.35,4.96,9.11,1.82,,closing,football-data:2425:SP1
2024-12-20,Serie A,Verona,Milan,0,1,5.59,4.01,1.61,1.76,,closing,football-data:2425:I1
2024-12-21,Bundesliga,Ein Frankfurt,Mainz,1,3,2.07,3.62,3.49,1.71,,closing,football-data:2425:D1
2024-12-21,Bundesliga,Hoffenheim,M'gladbach,1,2,2.28,3.63,2.99,1.58,,closing,football-data:2425:D1
2024-12-21,Bundesliga,Holstein Kiel,Augsburg,5,1,3.43,3.4,2.16,1.9,,closing,football-data:2425:D1
2024-12-21,Bundesliga,Leverkusen,Freiburg,5,1,1.39,4.95,7.74,1.56,,closing,football-data:2425:D1
2024-12-21,Bundesliga,Stuttgart,St Pauli,0,1,1.47,4.61,6.54,1.62,,closing,football-data:2425:D1
2024-12-21,Bundesliga,Werder Bremen,Union Berlin,4,1,2.26,3.26,3.35,2.09,,closing,football-data:2425:D1
2024-12-21,La Liga,Barcelona,Ath Madrid,1,2,2.0,3.71,3.59,1.57,,closing,football-data:2425:SP1
2024-12-21,La Liga,Celta,Sociedad,2,0,2.84,2.97,2.79,2.64,,closing,football-data:2425:SP1
2024-12-21,La Liga,Getafe,Mallorca,0,1,2.41,2.59,4.01,3.96,,closing,football-data:2425:SP1
2024-12-21,La Liga,Osasuna,Ath Bilbao,1,2,4.23,3.12,2.03,2.46,,closing,football-data:2425:SP1
2024-12-21,Premier League,Aston Villa,Man City,2,1,3.2,3.63,2.19,1.61,,closing,football-data:2425:E0
2024-12-21,Premier League,Brentford,Nott'm Forest,0,2,2.49,3.58,2.75,1.59,,closing,football-data:2425:E0
2024-12-21,Premier League,Crystal Palace,Arsenal,1,5,7.14,4.42,1.48,1.84,,closing,football-data:2425:E0
2024-12-21,Premier League,Ipswich,Newcastle,0,4,4.69,4.04,1.72,1.6,,closing,football-data:2425:E0
2024-12-21,Premier League,West Ham,Brighton,1,1,2.77,3.63,2.46,1.5,,closing,football-data:2425:E0
2024-12-21,Serie A,Genoa,Napoli,1,2,5.6,3.52,1.7,2.28,,closing,football-data:2425:I1
2024-12-21,Serie A,Lecce,Lazio,1,2,5.79,3.98,1.6,1.82,,closing,football-data:2425:I1
2024-12-21,Serie A,Torino,Bologna,0,2,3.51,2.85,2.42,2.62,,closing,football-data:2425:I1
2024-12-22,Bundesliga,Bochum,Heidenheim,2,0,2.1,3.49,3.5,1.76,,closing,football-data:2425:D1
2024-12-22,Bundesliga,Wolfsburg,Dortmund,1,3,3.18,3.72,2.15,1.59,,closing,football-data:2425:D1
2024-12-22,La Liga,Betis,Vallecano,1,1,1.72,3.7,5.09,2.02,,closing,football-data:2425:SP1
2024-12-22,La Liga,Las Palmas,Espanol,1,0,2.08,3.23,3.87,2.33,,closing,football-data:2425:SP1
2024-12-22,La Liga,Leganes,Villarreal,2,5,4.21,3.51,1.9,1.99,,closing,football-data:2425:SP1
2024-12-22,La Liga,Real Madrid,Sevilla,4,2,1.25,6.41,10.64,1.39,,closing,football-data:2425:SP1
2024-12-22,La Liga,Valencia,Alaves,2,2,2.12,3.12,3.89,2.42,,closing,football-data:2425:SP1
2024-12-22,Premier League,Everton,Chelsea,0,0,4.84,4.12,1.68,1.61,,closing,football-data:2425:E0
2024-12-22,Premier League,Fulham,Southampton,0,0,1.62,4.18,5.45,1.7,,closing,football-data:2425:E0
2024-12-22,Premier League,Leicester,Wolves,0,3,2.92,3.43,2.44,1.68,,closing,football-data:2425:E0
2024-12-22,Premier League,Man United,Bournemouth,0,3,1.86,3.75,4.2,1.7,,closing,football-data:2425:E0
2024-12-22,Premier League,Tottenham,Liverpool,3,6,4.69,4.57,1.64,1.27,,closing,football-data:2425:E0
2024-12-22,Serie A,Atalanta,Empoli,3,2,1.27,5.83,10.48,1.55,,closing,football-data:2425:I1
2024-12-22,Serie A,Monza,Juventus,1,2,6.73,3.72,1.58,2.13,,closing,football-data:2425:I1
2024-12-22,Serie A,Roma,Parma,5,0,1.39,4.9,7.83,1.48,,closing,football-data:2425:I1
2024-12-22,Serie A,Venezia,Cagliari,2,1,2.57,3.18,2.89,1.95,,closing,football-data:2425:I1
2024-12-23,Serie A,Fiorentina,Udinese,1,2,1.61,3.98,5.67,1.77,,closing,football-data:2425:I1
2024-12-23,Serie A,Inter,Como,2,0,1.34,5.19,9.08,1.62,,closing,football-data:2425:I1
2024-12-26,Premier League,Bournemouth,Crystal Palace,0,0,2.08,3.64,3.47,1.67,,closing,football-data:2425:E0
2024-12-26,Premier League,Chelsea,Fulham,1,2,1.46,4.92,6.28,1.49,,closing,football-data:2425:E0
2024-12-26,Premier League,Liverpool,Leicester,3,1,1.08,12.79,27.21,1.18,,closing,football-data:2425:E0
2024-12-26,Premier League,Man City,Everton,1,1,1.34,5.41,8.72,1.53,,closing,football-data:2425:E0
2024-12-26,Premier League,Newcastle,Aston Villa,3,0,1.94,3.79,3.8,1.63,,closing,football-data:2425:E0
2024-12-26,Premier League,Nott'm Forest,Tottenham,1,0,2.16,3.91,3.07,1.41,,closing,football-data:2425:E0
2024-12-26,Premier League,Southampton,West Ham,0,1,3.08,3.52,2.29,1.71,,closing,football-data:2425:E0
2024-12-26,Premier League,Wolves,Man United,2,0,4.35,3.81,1.82,1.72,,closing,football-data:2425:E0
2024-12-27,Premier League,Arsenal,Ipswich,1,0,1.14,8.78,18.59,1.38,,closing,football-data:2425:E0
2024-12-27,Premier League,Brighton,Brentford,0,0,1.62,4.5,4.89,1.44,,closing,football-data:2425:E0
2024-12-28,Serie A,Cagliari,Inter,0,3,7.87,4.84,1.39,1.65,,closing,football-data:2425:I1
2024-12-28,Serie A,Empoli,Genoa,1,2,2.56,2.82,3.26,2.6,,closing,football-data:2425:I1
2024-12-28,Serie A,Lazio,Atalanta,1,1,3.16,3.19,2.38,1.98,,closing,football-data:2425:I1
2024-12-28,Serie A,Parma,Monza,2,1,2.59,3.25,2.82,1.91,,closing,football-data:2425:I1
2024-12-29,Premier League,Crystal Palace,Southampton,2,1,1.53,4.34,6.2,1.71,,closing,football-data:2425:E0
2024-12-29,Premier League,Everton,Nott'm Forest,0,2,2.69,3.08,2.89,2.35,,closing,football-data:2425:E0
2024-12-29,Premier League,Fulham,Bournemouth,2,2,2.3,3.43,3.18,1.81,,closing,football-data:2425:E0
2024-12-29,Premier League,Leicester,Man City,0,2,9.62,6.36,1.27,1.34,,closing,football-data:2425:E0
